userID,movieID,tagID,timestamp
477,1188,5610,1.18831E+12
477,1267,5588,1.18831E+12
477,1267,5593,1.18831E+12
477,1274,5611,1.18831E+12
477,1597,5599,1.18831E+12
477,1608,5597,1.18831E+12
477,1690,5031,1.18831E+12
477,1918,5582,1.18831E+12
477,2023,5583,1.18831E+12
477,2023,5590,1.18831E+12
477,2947,5595,1.18831E+12
477,3755,5581,1.18831E+12
477,3755,5591,1.18831E+12
477,4262,5586,1.18831E+12
477,4310,5603,1.18831E+12
477,5618,5608,1.18831E+12
477,5679,5580,1.18831E+12
477,6934,5584,1.18831E+12
477,7147,5598,1.18831E+12
477,7147,5602,1.18831E+12
477,8977,5596,1.18831E+12
477,32587,5601,1.18831E+12
477,32587,5612,1.18831E+12
477,48774,5585,1.18831E+12
477,54001,5589,1.18831E+12
493,3683,289,1.21866E+12
498,1244,5879,1.18832E+12
498,1297,615,1.18832E+12
498,1297,1510,1.18832E+12
498,1297,5875,1.18832E+12
498,1297,5877,1.18832E+12
498,1297,5883,1.18832E+12
498,3814,61,1.18832E+12
498,3814,701,1.18832E+12
498,3814,5872,1.18832E+12
498,3814,5880,1.18832E+12
498,3814,5884,1.18832E+12
498,4848,4936,1.18832E+12
498,4848,4989,1.18832E+12
498,5618,5876,1.18832E+12
498,6346,1858,1.18832E+12
498,6346,4568,1.18832E+12
498,6346,5873,1.18832E+12
498,6346,5874,1.18832E+12
498,6346,5881,1.18832E+12
498,6346,5882,1.18832E+12
498,6378,104,1.18832E+12
498,6378,5878,1.18832E+12
533,1950,51,1.17269E+12
533,7566,51,1.17269E+12
533,27834,51,1.17269E+12
533,33154,51,1.17269E+12
533,44555,48,1.17269E+12
533,44937,51,1.17269E+12
533,45210,51,1.17269E+12
533,48043,48,1.17269E+12
533,49132,51,1.17269E+12
533,51077,49,1.17269E+12
533,51077,50,1.17269E+12
545,2797,368,1.16233E+12
548,296,371,1.18832E+12
580,370,594,1.16237E+12
580,3623,591,1.16237E+12
580,7153,592,1.16237E+12
580,48322,593,1.16237E+12
622,32,13,1.21551E+12
622,32,754,1.21551E+12
622,32,1184,1.21551E+12
622,47,54,1.21552E+12
622,47,754,1.21552E+12
622,165,74,1.21552E+12
622,165,371,1.21552E+12
622,165,1184,1.21552E+12
622,231,195,1.21552E+12
622,231,364,1.21552E+12
622,231,10541,1.21552E+12
622,377,472,1.21551E+12
622,377,3137,1.21551E+12
622,442,24,1.21591E+12
622,442,480,1.21591E+12
622,442,2621,1.21591E+12
622,593,1188,1.21548E+12
622,628,53,1.21551E+12
622,628,97,1.21551E+12
622,628,473,1.21551E+12
622,780,74,1.21551E+12
622,780,167,1.21551E+12
622,780,1194,1.21551E+12
622,780,5209,1.21551E+12
622,1073,605,1.21552E+12
622,1073,1061,1.21552E+12
622,1073,5487,1.21552E+12
622,1101,148,1.21591E+12
622,1101,191,1.21591E+12
622,1206,1459,1.21548E+12
622,1206,5135,1.21548E+12
622,1208,64,1.21548E+12
622,1208,193,1.21548E+12
622,1208,238,1.21548E+12
622,1208,459,1.21548E+12
622,1208,473,1.21548E+12
622,1208,605,1.21548E+12
622,1208,1065,1.21548E+12
622,1208,14496,1.21548E+12
622,1210,145,1.21551E+12
622,1210,146,1.21551E+12
622,1210,366,1.21551E+12
622,1240,13,1.21552E+12
622,1240,366,1.21552E+12
622,1240,1186,1.21552E+12
622,1391,337,1.21591E+12
622,1391,1470,1.21591E+12
622,1391,5209,1.21591E+12
622,1527,1184,1.21551E+12
622,1653,24,1.21591E+12
622,1653,197,1.21591E+12
622,1653,366,1.21591E+12
622,1653,2399,1.21591E+12
622,1704,770,1.21548E+12
622,1704,14318,1.21548E+12
622,1704,15538,1.21548E+12
622,1961,219,1.21591E+12
622,1961,247,1.21591E+12
622,1961,1545,1.21591E+12
622,2762,80,1.21552E+12
622,2762,502,1.21552E+12
622,2762,1184,1.21552E+12
622,2858,99,1.21552E+12
622,2858,232,1.21552E+12
622,2959,97,1.21556E+12
622,4963,770,1.2156E+12
622,5630,1188,1.21551E+12
622,5989,382,1.21551E+12
622,5989,1064,1.21551E+12
622,6250,184,1.21548E+12
622,6250,586,1.21548E+12
622,6250,5209,1.21548E+12
622,6753,586,1.21548E+12
622,6753,1459,1.21548E+12
622,8132,583,1.21551E+12
622,8132,13597,1.21551E+12
622,32587,7009,1.21551E+12
622,36529,418,1.21551E+12
622,39444,50,1.2156E+12
622,44191,586,1.21548E+12
622,44191,1459,1.21548E+12
622,44191,4698,1.21548E+12
622,44665,502,1.21551E+12
622,44665,541,1.21551E+12
622,44665,1184,1.21551E+12
622,47610,502,1.21551E+12
622,47610,1610,1.21551E+12
622,48043,586,1.21551E+12
622,48043,619,1.21551E+12
622,48043,1459,1.21551E+12
622,48043,15573,1.21551E+12
622,48043,15575,1.21551E+12
622,51931,586,1.21551E+12
622,51931,717,1.21551E+12
622,51931,1459,1.21551E+12
622,53129,2585,1.21551E+12
622,53129,13237,1.21551E+12
622,54745,398,1.21551E+12
622,54745,1328,1.21551E+12
622,54745,1358,1.21551E+12
622,55872,586,1.21548E+12
622,55872,1459,1.21548E+12
622,55872,4698,1.21548E+12
622,55908,1459,1.21548E+12
622,55908,4698,1.21548E+12
622,56171,15574,1.21548E+12
622,56171,15576,1.21548E+12
622,58025,371,1.21551E+12
622,58078,586,1.21549E+12
622,58078,717,1.21549E+12
622,58078,1459,1.21549E+12
622,58078,4698,1.21549E+12
622,58078,8126,1.21549E+12
622,58078,12650,1.21549E+12
622,58972,2732,1.21548E+12
622,58972,4167,1.21548E+12
622,59615,2585,1.21548E+12
622,59900,4861,1.21548E+12
622,60072,746,1.21548E+12
622,60072,2341,1.21548E+12
622,60072,2585,1.21548E+12
622,60074,1194,1.21548E+12
622,60074,2585,1.21548E+12
636,1223,1727,1.13736E+12
636,1223,11005,1.13736E+12
636,1223,11023,1.13736E+12
636,1223,11029,1.13736E+12
636,1223,11157,1.13736E+12
636,1223,13141,1.13736E+12
636,1233,1761,1.13736E+12
636,1233,7205,1.13736E+12
636,1233,15972,1.13736E+12
636,1876,1259,1.13717E+12
636,1876,13141,1.13717E+12
636,1876,15970,1.13717E+12
636,1876,15975,1.13717E+12
636,1876,15976,1.13717E+12
636,2993,485,1.13736E+12
636,2993,2611,1.13736E+12
636,2993,7808,1.13736E+12
636,2993,15974,1.13736E+12
636,4993,412,1.13736E+12
637,4886,15968,1.16844E+12
728,26,1320,1.18839E+12
728,419,14146,1.18839E+12
728,2409,3,1.18839E+12
728,2409,226,1.18839E+12
728,2409,14143,1.18839E+12
728,2412,3,1.18839E+12
728,2412,226,1.18839E+12
728,2863,328,1.18839E+12
728,3668,1320,1.18839E+12
728,3979,4861,1.18839E+12
728,6016,69,1.18839E+12
728,6016,623,1.18839E+12
728,6016,10859,1.18839E+12
728,8361,535,1.18839E+12
728,8957,14145,1.18839E+12
728,41569,8191,1.18839E+12
728,41569,14144,1.18839E+12
728,45722,59,1.18839E+12
728,45722,136,1.18839E+12
732,4187,6255,1.16245E+12
783,3623,3014,1.16249E+12
788,3617,1511,1.18841E+12
788,3617,8629,1.18841E+12
788,3617,14662,1.18841E+12
788,3617,14673,1.18841E+12
788,3916,916,1.18841E+12
788,3916,13840,1.18841E+12
788,3916,14665,1.18841E+12
788,3916,14674,1.18841E+12
788,3916,14675,1.18841E+12
788,4270,459,1.18841E+12
788,4270,914,1.18841E+12
788,5414,5707,1.18841E+12
788,5414,11998,1.18841E+12
788,5414,14656,1.18841E+12
788,5414,14669,1.18841E+12
788,5955,1010,1.18841E+12
788,5955,7803,1.18841E+12
788,5955,14664,1.18841E+12
788,5955,14665,1.18841E+12
788,5955,14668,1.18841E+12
788,5955,14671,1.18841E+12
788,5955,14679,1.18841E+12
788,6010,12299,1.18841E+12
788,6010,14663,1.18841E+12
788,6010,14672,1.18841E+12
788,6010,14677,1.18841E+12
788,8622,14659,1.1884E+12
788,42418,498,1.18841E+12
788,42418,971,1.18841E+12
788,42418,1622,1.18841E+12
788,42418,2100,1.18841E+12
788,42418,12103,1.18841E+12
788,42418,14652,1.18841E+12
788,42418,14657,1.18841E+12
788,42418,14658,1.18841E+12
788,42418,14661,1.18841E+12
788,42418,14666,1.18841E+12
788,43419,12115,1.18841E+12
788,43419,14653,1.18841E+12
788,43419,14676,1.18841E+12
788,53953,2566,1.18841E+12
788,53953,14660,1.18841E+12
788,53953,14667,1.18841E+12
894,296,312,1.22172E+12
922,508,219,1.1885E+12
922,508,554,1.1885E+12
922,1091,7,1.1885E+12
922,1091,55,1.1885E+12
922,6373,55,1.1885E+12
937,10,485,1.16259E+12
1017,2947,485,1.18856E+12
1017,2947,7444,1.18856E+12
1017,4246,415,1.18856E+12
1017,4246,7815,1.18856E+12
1017,4310,169,1.18856E+12
1017,32587,16043,1.18856E+12
1035,6934,3020,1.18857E+12
1035,6934,7167,1.18857E+12
1035,32587,312,1.18857E+12
1035,32587,4635,1.18857E+12
1047,3424,2871,1.17279E+12
1117,50,502,1.16268E+12
1117,508,554,1.16268E+12
1117,508,2629,1.16268E+12
1117,930,330,1.16268E+12
1117,1225,328,1.16268E+12
1117,1225,633,1.16268E+12
1117,4979,752,1.16268E+12
1117,38886,752,1.16268E+12
1117,46578,1460,1.16268E+12
1117,46578,1738,1.16268E+12
1118,4011,578,1.21563E+12
1118,4011,754,1.21563E+12
1118,4963,104,1.21563E+12
1118,56788,710,1.21563E+12
1118,57669,8561,1.21563E+12
1122,837,672,1.1886E+12
1122,3466,605,1.20831E+12
1122,3466,1472,1.20831E+12
1122,3466,12361,1.20831E+12
1122,5225,2848,1.1886E+12
1160,59900,4861,1.21906E+12
1164,2858,1582,1.20858E+12
1164,8014,2244,1.20772E+12
1164,8014,11086,1.20772E+12
1164,46578,396,1.20772E+12
1164,46578,1782,1.20772E+12
1164,46578,4212,1.20772E+12
1164,46578,5323,1.20772E+12
1164,46578,15528,1.20772E+12
1174,44399,25,1.16635E+12
1174,44399,1472,1.16635E+12
1198,3717,14984,1.18865E+12
1224,349,1852,1.18454E+12
1224,762,14104,1.18454E+12
1224,1101,14101,1.14031E+12
1224,1374,2990,1.21131E+12
1224,1376,14106,1.14039E+12
1224,1385,14099,1.14031E+12
1224,1610,1852,1.18454E+12
1224,1610,14101,1.14036E+12
1224,1610,14103,1.14036E+12
1224,1610,14107,1.14036E+12
1224,2561,14102,1.23061E+12
1224,2948,2990,1.21131E+12
1224,3256,1852,1.18454E+12
1224,4814,14102,1.23061E+12
1224,4958,14100,1.1661E+12
1224,5033,778,1.20525E+12
1224,5400,1852,1.18454E+12
1224,5418,6170,1.1862E+12
1224,8337,14098,1.14031E+12
1224,8665,6170,1.1862E+12
1224,8689,14102,1.23061E+12
1224,8772,778,1.22033E+12
1224,36517,778,1.20525E+12
1224,44949,14104,1.18454E+12
1224,54286,6170,1.1862E+12
1225,1132,399,1.18866E+12
1225,1132,1911,1.18866E+12
1225,1209,14095,1.18866E+12
1225,1729,14096,1.18866E+12
1225,2662,14097,1.18866E+12
1225,2947,618,1.18866E+12
1267,2872,1942,1.18867E+12
1278,46850,13825,1.18242E+12
1278,51662,13826,1.17728E+12
1282,14,13733,1.18868E+12
1282,261,13746,1.18868E+12
1282,372,10574,1.18868E+12
1282,914,13732,1.18868E+12
1282,1120,13742,1.18868E+12
1282,1179,53,1.18868E+12
1282,1179,2939,1.18868E+12
1282,1188,13731,1.18868E+12
1282,1242,13749,1.18868E+12
1282,1267,13745,1.18868E+12
1282,1302,13734,1.18868E+12
1282,1377,13747,1.18868E+12
1282,1729,13736,1.18868E+12
1282,1747,13513,1.18868E+12
1282,1953,5893,1.18868E+12
1282,1953,13738,1.18868E+12
1282,2336,7675,1.18868E+12
1282,2424,13739,1.18868E+12
1282,2701,13730,1.18868E+12
1282,2947,5373,1.18868E+12
1282,3081,13735,1.18868E+12
1282,3101,13743,1.18868E+12
1282,3785,13744,1.18868E+12
1282,3911,13741,1.18868E+12
1282,6934,13740,1.18868E+12
1355,14,1188,1.18873E+12
1355,1120,2707,1.18873E+12
1355,1179,1558,1.18873E+12
1355,1179,9886,1.18873E+12
1355,1231,11019,1.18873E+12
1355,1339,1287,1.18873E+12
1355,1953,53,1.18873E+12
1355,1953,538,1.18873E+12
1355,1953,2733,1.18873E+12
1355,1994,57,1.18873E+12
1355,1994,2753,1.18873E+12
1355,2080,413,1.18873E+12
1355,2080,900,1.18873E+12
1355,3785,944,1.18873E+12
1355,32587,53,1.18873E+12
1355,32587,449,1.18873E+12
1392,7147,337,1.16277E+12
1392,8950,208,1.16641E+12
1392,8950,252,1.16641E+12
1392,8950,611,1.16641E+12
1392,8950,699,1.16641E+12
1436,247,2742,1.18875E+12
1436,838,9889,1.18875E+12
1436,1953,9890,1.18875E+12
1436,1994,1595,1.18875E+12
1436,2391,880,1.18875E+12
1436,2478,55,1.18875E+12
1436,3967,2742,1.18875E+12
1436,4310,8182,1.18875E+12
1436,4447,55,1.18875E+12
1436,4848,99,1.18875E+12
1436,6378,74,1.18875E+12
1496,293,634,1.18877E+12
1496,293,1541,1.18877E+12
1496,54286,110,1.18877E+12
1496,54286,634,1.18877E+12
1496,54286,6170,1.18877E+12
1496,54286,8321,1.18877E+12
1504,468,4577,1.18878E+12
1504,468,7834,1.18878E+12
1504,3248,871,1.18878E+12
1504,3786,34,1.18882E+12
1504,5377,1255,1.18878E+12
1504,5377,7835,1.18878E+12
1504,30816,1065,1.18878E+12
1510,26,1320,1.16511E+12
1510,1411,1320,1.16511E+12
1510,3409,2572,1.16494E+12
1510,3598,1320,1.16511E+12
1510,3723,1320,1.16511E+12
1510,4745,1061,1.16511E+12
1510,4745,1320,1.16511E+12
1510,6058,2572,1.16494E+12
1510,43679,2572,1.16494E+12
1510,43679,7817,1.16494E+12
1547,49272,525,1.16493E+12
1600,55908,622,1.21583E+12
1600,59594,7,1.21583E+12
1600,59594,729,1.21583E+12
1632,342,6633,1.15795E+12
1632,2357,2743,1.15509E+12
1632,2959,6631,1.19312E+12
1632,4878,6633,1.15795E+12
1632,6016,2743,1.15509E+12
1632,7297,6633,1.15795E+12
1632,7382,6632,1.21731E+12
1632,7773,6633,1.15795E+12
1632,8376,6633,1.15795E+12
1632,33896,6633,1.17092E+12
1632,34072,6633,1.15795E+12
1632,34542,6633,1.15795E+12
1632,36527,6633,1.15795E+12
1632,38061,6633,1.15509E+12
1632,38886,6633,1.15509E+12
1632,39183,6633,1.15795E+12
1632,40278,6629,1.18586E+12
1632,40583,6633,1.15795E+12
1632,41716,6633,1.15795E+12
1632,42718,6633,1.15795E+12
1632,43460,6633,1.15795E+12
1632,44191,6633,1.15795E+12
1632,44195,6633,1.15795E+12
1632,44199,6633,1.15795E+12
1632,44709,6633,1.15795E+12
1632,45186,6633,1.15795E+12
1632,45447,6631,1.176E+12
1632,45499,6633,1.15795E+12
1632,46530,6633,1.15509E+12
1632,46578,6633,1.15795E+12
1632,46948,6633,1.15509E+12
1632,46976,6631,1.18031E+12
1632,47629,6631,1.17806E+12
1632,48082,6631,1.176E+12
1632,48774,6631,1.176E+12
1632,49272,6631,1.176E+12
1632,49312,6631,1.19605E+12
1632,49347,6631,1.18447E+12
1632,51084,6631,1.17988E+12
1632,51662,6631,1.176E+12
1632,52885,6631,1.19907E+12
1632,53000,6631,1.17902E+12
1632,53322,6631,1.18695E+12
1632,53894,6631,1.18343E+12
1632,55276,6630,1.20863E+12
1632,55820,6631,1.19605E+12
1652,1590,838,1.18888E+12
1663,546,1500,1.18888E+12
1663,546,2206,1.18888E+12
1663,546,5372,1.18888E+12
1663,1091,1480,1.18888E+12
1663,2125,1222,1.18888E+12
1663,2126,418,1.18888E+12
1663,2137,1809,1.18888E+12
1663,2137,6660,1.18888E+12
1663,2384,1876,1.18888E+12
1663,3263,1480,1.18888E+12
1663,4015,55,1.18888E+12
1663,4015,4725,1.18888E+12
1663,4343,119,1.18889E+12
1663,4343,1803,1.18889E+12
1663,4343,6231,1.18889E+12
1663,5064,459,1.18888E+12
1663,5064,647,1.18888E+12
1663,5064,6661,1.18888E+12
1663,5528,506,1.18889E+12
1663,5528,699,1.18889E+12
1663,5528,742,1.18889E+12
1663,35836,7,1.18889E+12
1663,35836,647,1.18889E+12
1713,5620,647,1.19029E+12
1713,5620,1729,1.19029E+12
1713,5620,4160,1.19029E+12
1713,5620,4162,1.19029E+12
1713,6885,1239,1.19029E+12
1713,6885,4161,1.19029E+12
1713,6885,4163,1.19029E+12
1724,2967,4079,1.19817E+12
1724,31804,892,1.14161E+12
1724,51709,4078,1.20277E+12
1728,8371,4077,1.21931E+12
1751,11,892,1.13753E+12
1751,17,292,1.13753E+12
1751,18,2241,1.13753E+12
1751,29,4856,1.13753E+12
1751,32,1304,1.13752E+12
1751,39,1450,1.13753E+12
1751,52,61,1.13753E+12
1751,74,892,1.13753E+12
1751,104,4861,1.13753E+12
1751,215,892,1.13753E+12
1751,235,337,1.13753E+12
1751,260,4616,1.13752E+12
1751,296,2241,1.13752E+12
1751,348,61,1.13753E+12
1751,364,900,1.13753E+12
1751,480,4858,1.13753E+12
1751,508,4855,1.13753E+12
1751,509,892,1.13753E+12
1751,524,196,1.13753E+12
1751,527,4858,1.13752E+12
1751,539,892,1.13753E+12
1751,587,892,1.13753E+12
1751,588,900,1.13753E+12
1751,592,186,1.13753E+12
1751,593,4855,1.13752E+12
1751,595,900,1.13753E+12
1751,597,892,1.13753E+12
1751,903,1123,1.13752E+12
1751,904,1123,1.13752E+12
1751,908,1123,1.13752E+12
1751,919,605,1.13752E+12
1751,928,1123,1.13752E+12
1751,930,1123,1.13752E+12
1751,931,1123,1.13753E+12
1751,953,605,1.13752E+12
1751,965,1123,1.13753E+12
1751,1035,605,1.13752E+12
1751,1073,605,1.13753E+12
1751,1077,61,1.13752E+12
1751,1078,61,1.13753E+12
1751,1080,1304,1.13753E+12
1751,1097,4858,1.13753E+12
1751,1101,892,1.13753E+12
1751,1131,1176,1.13753E+12
1751,1132,1176,1.13753E+12
1751,1136,1304,1.13753E+12
1751,1172,427,1.13753E+12
1751,1175,4856,1.13753E+12
1751,1196,4616,1.13752E+12
1751,1198,4616,1.13752E+12
1751,1199,1304,1.13752E+12
1751,1204,605,1.13753E+12
1751,1207,605,1.13752E+12
1751,1210,4616,1.13753E+12
1751,1211,4862,1.13753E+12
1751,1219,1123,1.13753E+12
1751,1233,4862,1.13753E+12
1751,1234,605,1.13753E+12
1751,1237,4863,1.13753E+12
1751,1249,1176,1.13753E+12
1751,1250,605,1.13752E+12
1751,1252,605,1.13753E+12
1751,1259,189,1.13753E+12
1751,1262,605,1.13752E+12
1751,1267,605,1.13752E+12
1751,1274,740,1.13753E+12
1751,1276,605,1.13753E+12
1751,1278,1452,1.13753E+12
1751,1282,900,1.13753E+12
1751,1288,4857,1.13753E+12
1751,1291,4616,1.13753E+12
1751,1300,4863,1.13753E+12
1751,1302,196,1.13753E+12
1751,1306,4862,1.13753E+12
1751,1307,892,1.13753E+12
1751,1345,189,1.13753E+12
1751,1387,4858,1.13753E+12
1751,1393,892,1.13753E+12
1751,1449,4857,1.13753E+12
1751,1513,1450,1.13753E+12
1751,1537,740,1.13753E+12
1751,1569,892,1.13753E+12
1751,1635,292,1.13753E+12
1751,1673,777,1.13753E+12
1751,1690,4856,1.13753E+12
1751,1721,892,1.13753E+12
1751,1777,4861,1.13753E+12
1751,1884,1304,1.13753E+12
1751,1954,605,1.13753E+12
1751,1968,1450,1.13753E+12
1751,2028,4858,1.13753E+12
1751,2065,61,1.13753E+12
1751,2085,900,1.13753E+12
1751,2100,892,1.13753E+12
1751,2115,4616,1.13753E+12
1751,2118,189,1.13753E+12
1751,2133,1450,1.13753E+12
1751,2134,1450,1.13753E+12
1751,2136,4859,1.13753E+12
1751,2144,1450,1.13753E+12
1751,2146,1450,1.13753E+12
1751,2174,337,1.13753E+12
1751,2176,1123,1.15049E+12
1751,2178,1123,1.13753E+12
1751,2181,1123,1.13753E+12
1751,2183,1123,1.13753E+12
1751,2184,1123,1.13753E+12
1751,2186,1123,1.13753E+12
1751,2202,1123,1.13753E+12
1751,2203,1123,1.13753E+12
1751,2204,1123,1.15049E+12
1751,2205,1123,1.13753E+12
1751,2245,892,1.13753E+12
1751,2247,4855,1.13753E+12
1751,2291,337,1.13753E+12
1751,2301,1452,1.13753E+12
1751,2324,427,1.13753E+12
1751,2335,4861,1.13753E+12
1751,2363,740,1.13753E+12
1751,2365,740,1.13753E+12
1751,2395,23,1.13753E+12
1751,2409,196,1.13753E+12
1751,2410,196,1.13753E+12
1751,2411,196,1.13753E+12
1751,2572,1450,1.13753E+12
1751,2628,4616,1.13753E+12
1751,2640,186,1.13753E+12
1751,2706,1450,1.13753E+12
1751,2797,892,1.13753E+12
1751,2915,1450,1.13753E+12
1751,2918,1450,1.13753E+12
1751,2942,892,1.13753E+12
1751,2949,485,1.13753E+12
1751,2952,777,1.13753E+12
1751,2968,1304,1.13753E+12
1751,3000,1133,1.13753E+12
1751,3083,2977,1.13753E+12
1751,3098,196,1.13753E+12
1751,3108,1304,1.13753E+12
1751,3160,777,1.13753E+12
1751,3210,1450,1.13753E+12
1751,3252,892,1.13753E+12
1751,3255,196,1.13753E+12
1751,3359,196,1.13753E+12
1751,3360,196,1.13753E+12
1751,3363,4616,1.13752E+12
1751,3408,892,1.13753E+12
1751,3418,892,1.13753E+12
1751,3421,605,1.13752E+12
1751,3471,4858,1.13753E+12
1751,3552,1450,1.13753E+12
1751,3633,485,1.13753E+12
1751,3635,485,1.13753E+12
1751,3638,485,1.13753E+12
1751,3671,1452,1.13753E+12
1751,3688,1450,1.13753E+12
1751,3793,186,1.13753E+12
1751,3812,61,1.13753E+12
1751,3911,4857,1.13753E+12
1751,3916,196,1.13753E+12
1751,3996,292,1.13753E+12
1751,4014,1176,1.13753E+12
1751,4025,892,1.13753E+12
1751,4103,4858,1.13753E+12
1751,4220,196,1.13753E+12
1751,4246,892,1.13753E+12
1751,4322,196,1.13753E+12
1751,4410,4855,1.13753E+12
1751,4447,892,1.13753E+12
1751,4467,1304,1.13753E+12
1751,4623,196,1.13753E+12
1751,4718,1450,1.13753E+12
1751,4902,2977,1.13753E+12
1751,4973,4856,1.13752E+12
1751,4979,23,1.13753E+12
1751,4992,892,1.13753E+12
1751,5066,892,1.13753E+12
1751,5139,196,1.13753E+12
1751,5225,4860,1.13753E+12
1751,5267,196,1.13753E+12
1751,5299,892,1.13753E+12
1751,5349,186,1.13753E+12
1751,5378,4616,1.13753E+12
1751,5444,900,1.13753E+12
1751,5618,1133,1.13752E+12
1751,5620,892,1.13753E+12
1751,5639,740,1.13753E+12
1751,5673,777,1.13753E+12
1751,5690,740,1.13753E+12
1751,5796,485,1.13753E+12
1751,5872,485,1.13753E+12
1751,5942,892,1.13753E+12
1751,5971,1133,1.13752E+12
1751,5992,892,1.13753E+12
1751,6104,1304,1.13753E+12
1751,6125,1304,1.13753E+12
1751,6163,1176,1.13753E+12
1751,6250,189,1.13753E+12
1751,6296,4857,1.13753E+12
1751,6333,186,1.13753E+12
1751,6350,1133,1.13753E+12
1751,6534,186,1.13753E+12
1751,6586,1450,1.13753E+12
1751,6643,740,1.13753E+12
1751,6773,1176,1.13753E+12
1751,6807,1304,1.13753E+12
1751,6874,2241,1.13753E+12
1751,6985,1176,1.13753E+12
1751,6993,61,1.13753E+12
1751,7099,1133,1.13753E+12
1751,7173,892,1.13753E+12
1751,7346,1450,1.13753E+12
1751,7373,186,1.13753E+12
1751,7438,2241,1.13753E+12
1751,7485,740,1.13753E+12
1751,8197,1176,1.13753E+12
1751,8529,4858,1.13753E+12
1751,8607,740,1.13753E+12
1751,8636,186,1.13753E+12
1751,8986,4859,1.13753E+12
1751,8988,4859,1.13753E+12
1751,8994,4859,1.1378E+12
1751,26662,1133,1.13753E+12
1751,26776,1133,1.13753E+12
1751,27721,4856,1.13753E+12
1751,27731,740,1.13753E+12
1751,30793,337,1.13753E+12
1751,30810,23,1.13753E+12
1751,31079,740,1.13753E+12
1751,32587,186,1.13753E+12
1751,33493,4616,1.13753E+12
1751,33794,186,1.13865E+12
1751,36401,1304,1.14106E+12
1860,34198,1136,1.1649E+12
1910,370,16396,1.16291E+12
1915,1298,1066,1.18901E+12
1915,2116,146,1.18901E+12
1915,2116,459,1.18901E+12
1915,2313,610,1.18901E+12
1915,2976,2323,1.18901E+12
1915,5064,2323,1.18901E+12
1915,6870,27,1.18901E+12
1988,5218,896,1.13737E+12
1988,5218,900,1.13737E+12
2039,3897,8030,1.16294E+12
2053,110,5153,1.16629E+12
2102,236,574,1.14305E+12
2102,49130,573,1.18454E+12
2102,50792,575,1.18454E+12
2108,380,74,1.16297E+12
2108,858,247,1.16297E+12
2136,8360,465,1.16298E+12
2200,1094,4102,1.163E+12
2204,372,4087,1.19093E+12
2204,500,488,1.18885E+12
2204,3986,4088,1.19093E+12
2204,32587,4086,1.18885E+12
2204,45722,136,1.18885E+12
2218,1199,4165,1.16322E+12
2218,2968,1304,1.16322E+12
2218,2968,4165,1.16322E+12
2218,4467,4165,1.16322E+12
2218,4911,1304,1.16322E+12
2218,5909,4164,1.16322E+12
2218,47465,1304,1.16322E+12
2276,46970,7,1.15679E+12
2276,46970,4724,1.15679E+12
2276,46970,4748,1.15679E+12
2276,47640,1870,1.15679E+12
2276,47640,4749,1.15679E+12
2315,1090,13565,1.13742E+12
2315,1207,6140,1.14478E+12
2429,358,263,1.16699E+12
2429,358,1576,1.16699E+12
2429,562,46,1.17509E+12
2429,562,610,1.17509E+12
2429,4993,369,1.17509E+12
2429,4993,3024,1.17509E+12
2429,44195,34,1.17509E+12
2429,44195,374,1.17509E+12
2435,48043,257,1.20379E+12
2435,56757,666,1.20379E+12
